Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1850,0,0.223854788,0.193747996,0.305837937,1.00E+05,19374.79963,86550.74912,3983571.356,39.83571356
1850,1,0.065805762,0.063709535,0.5,80625.20037,5136.594037,78056.90335,3897020.607,48.33501919
1850,2,0.032753306,0.032225559,0.5,75488.60633,2432.662543,74272.27506,3818963.703,50.58993521
1850,3,0.019667539,0.019476017,0.5,73055.94379,1422.83879,72344.52439,3744691.428,51.25786122
1850,4,0.014694458,0.014587282,0.5,71633.105,1044.932307,71110.63884,3672346.904,51.26605784
1850,5,0.01182473,0.011755229,0.5,70588.17269,829.7801167,70173.28263,3601236.265,51.017559
1850,6,0.009349278,0.009305777,0.5,69758.39257,649.1560396,69433.81455,3531062.982,50.61846829
1850,7,0.008014328,0.007982341,0.5,69109.23653,551.6535072,68833.40978,3461629.168,50.08924048
1850,8,0.007189998,0.007164243,0.5,68557.58303,491.1631689,68312.00144,3392795.758,49.48826386
1850,9,0.006215712,0.006196454,0.5,68066.41986,421.7704355,67855.53464,3324483.757,48.8417602
1850,10,0.005540425,0.005525119,0.5,67644.64942,373.7447456,67457.77705,3256628.222,48.1431754
1850,11,0.004988109,0.0049757,0.5,67270.90468,334.7198259,67103.54476,3189170.445,47.4078721
1850,12,0.004383271,0.004373685,0.5,66936.18485,292.7578041,66789.80595,3122066.9,46.64243872
1850,13,0.004083148,0.004074829,0.5,66643.42705,271.5605473,66507.64677,3055277.094,45.84513777
1850,14,0.0048445,0.004832794,0.5,66371.8665,320.7615704,66211.48571,2988769.447,45.03066744
1850,15,0.004963318,0.004951031,0.5,66051.10493,327.0210541,65887.5944,2922557.962,44.24692009
1850,16,0.004565456,0.004555058,0.5,65724.08388,299.3770424,65574.39535,2856670.367,43.46459013
1850,17,0.005626417,0.005610633,0.5,65424.70683,367.0739961,65241.16983,2791095.972,42.66119188
1850,18,0.00690574,0.006881978,0.5,65057.63284,447.7251862,64833.77024,2725854.802,41.89907753
1850,19,0.007080387,0.007055409,0.5,64609.90765,455.849353,64381.98297,2661021.032,41.18595938
1850,20,0.007636678,0.00760763,0.5,64154.0583,488.060318,63910.02814,2596639.049,40.47505517
1850,21,0.007808466,0.007778099,0.5,63665.99798,495.2004102,63418.39777,2532729.021,39.78150192
1850,22,0.008902786,0.008863332,0.5,63170.79757,559.903727,62890.84571,2469310.623,39.08943243
1850,23,0.008419022,0.008383731,0.5,62610.89384,524.9128747,62348.4374,2406419.777,38.43452201
1850,24,0.007758232,0.007728253,0.5,62085.98097,479.8161721,61846.07288,2344071.34,37.75524367
1850,25,0.00903891,0.008998243,0.5,61606.1648,554.3472378,61328.99118,2282225.267,37.04540405
1850,26,0.008900302,0.00886087,0.5,61051.81756,540.9722129,60781.33145,2220896.276,36.37723437
1850,27,0.00960426,0.00955836,0.5,60510.84534,578.3844208,60221.65313,2160114.944,35.69797996
1850,28,0.010108294,0.010057462,0.5,59932.46092,602.7684342,59631.07671,2099893.291,35.03766171
1850,29,0.010234145,0.010182043,0.5,59329.69249,604.0974552,59027.64376,2040262.215,34.38855199
1850,30,0.009508146,0.009463157,0.5,58725.59503,555.7295414,58447.73026,1981234.571,33.73715617
1850,31,0.009504071,0.009459121,0.5,58169.86549,550.2357951,57894.7476,1922786.841,33.05468947
1850,32,0.011422467,0.011357601,0.5,57619.6297,654.4207458,57292.41933,1864892.093,32.36556887
1850,33,0.011579683,0.011513025,0.5,56965.20895,655.8418488,56637.28803,1807599.674,31.731643
1850,34,0.011157883,0.011095979,0.5,56309.3671,624.8075801,55996.96331,1750962.386,31.09540163
1850,35,0.010701356,0.010644401,0.5,55684.55952,592.7287985,55388.19512,1694965.422,30.43869677
1850,36,0.011055184,0.010994411,0.5,55091.83072,605.7022393,54788.97961,1639577.227,29.76080493
1850,37,0.01151264,0.011446749,0.5,54486.12849,623.6890449,54174.28396,1584788.248,29.08608653
1850,38,0.013125731,0.01304015,0.5,53862.43944,702.3742862,53511.2523,1530613.964,28.41709324
1850,39,0.01305109,0.012966477,0.5,53160.06515,689.2987575,52815.41578,1477102.711,27.78594622
1850,40,0.012939753,0.012856573,0.5,52470.7664,674.594217,52133.46929,1424287.296,27.14439665
1850,41,0.013381504,0.013292567,0.5,51796.17218,688.5040781,51451.92014,1372153.826,26.49141372
1850,42,0.014529063,0.014424278,0.5,51107.6681,737.1911996,50739.0725,1320701.906,25.84156067
1850,43,0.013525299,0.013434446,0.5,50370.4769,676.6994663,50032.12717,1269962.834,25.21244411
1850,44,0.01293669,0.012853549,0.5,49693.77744,638.7414181,49374.40673,1219930.706,24.54896306
1850,45,0.014688112,0.014581028,0.5,49055.03602,715.2728595,48697.39959,1170556.3,23.86210254
1850,46,0.014380058,0.014277403,0.5,48339.76316,690.1662806,47994.68002,1121858.9,23.20778644
1850,47,0.014298698,0.014197197,0.5,47649.59688,676.4907275,47311.35151,1073864.22,22.53669056
1850,48,0.015635908,0.015514616,0.5,46973.10615,728.7696891,46608.72131,1026552.869,21.8540555
1850,49,0.014634452,0.014528146,0.5,46244.33646,671.8444875,45908.41422,979944.1473,21.19057645
1850,50,0.015817142,0.015693033,0.5,45572.49197,715.1706169,45214.90667,934035.7331,20.49560366
1850,51,0.017274632,0.017126703,0.5,44857.32136,768.25804,44473.19234,888820.8264,19.81439817
1850,52,0.020500605,0.020292599,0.5,44089.06332,894.6816943,43641.72247,844347.6341,19.15095424
1850,53,0.01901945,0.018840284,0.5,43194.38162,813.7944208,42787.48441,800705.9116,18.53726993
1850,54,0.020451862,0.02024484,0.5,42380.5872,857.9881962,41951.5931,757918.4272,17.8836226
1850,55,0.020537897,0.020329138,0.5,41522.59901,844.1186632,41100.53967,715966.8341,17.24282322
1850,56,0.022965465,0.022704752,0.5,40678.48034,923.5948102,40216.68294,674866.2944,16.59025334
1850,57,0.023656444,0.023379901,0.5,39754.88553,929.4652982,39290.15288,634649.6115,15.96406587
1850,58,0.02561541,0.025291484,0.5,38825.42023,981.9524934,38334.44399,595359.4586,15.33426953
1850,59,0.026198945,0.02586019,0.5,37843.46774,978.6392781,37354.1481,557025.0146,14.71918531
1850,60,0.029415002,0.028988652,0.5,36864.82846,1068.661666,36330.49763,519670.8665,14.09665766
1850,61,0.030505825,0.030047513,0.5,35796.1668,1075.585798,35258.3739,483340.3689,13.50257338
1850,62,0.0333571,0.032809878,0.5,34720.581,1139.178043,34150.99198,448081.995,12.90537146
1850,63,0.036198842,0.035555311,0.5,33581.40296,1193.997236,32984.40434,413931.003,12.32619744
1850,64,0.040989181,0.040165995,0.5,32387.40572,1300.872383,31736.96953,380946.5987,11.76218318
1850,65,0.044860185,0.043876041,0.5,31086.53334,1363.954011,30404.55633,349209.6291,11.23346966
1850,66,0.048096633,0.046967152,0.5,29722.57932,1395.984889,29024.58688,318805.0728,10.72602311
1850,67,0.046615979,0.045554202,0.5,28326.59444,1290.39541,27681.39673,289780.4859,10.2299797
1850,68,0.056120915,0.054589119,0.5,27036.19903,1475.882289,26298.25788,262099.0892,9.694376378
1850,69,0.058884052,0.057199969,0.5,25560.31674,1462.049331,24829.29207,235800.8313,9.225270318
1850,70,0.059965115,0.058219544,0.5,24098.26741,1402.990135,23396.77234,210971.5392,8.754635165
1850,71,0.067375288,0.065179543,0.5,22695.27727,1479.2678,21955.64337,187574.7669,8.264925106
1850,72,0.08049714,0.077382601,0.5,21216.00947,1641.749991,20395.13447,165619.1235,7.806327753
1850,73,0.083175966,0.079854959,0.5,19574.25948,1563.101688,18792.70863,145223.9891,7.419130681
1850,74,0.09405209,0.089827842,0.5,18011.15779,1617.903428,17202.20608,126431.2804,7.019608728
1850,75,0.100983707,0.096129929,0.5,16393.25436,1575.882379,15605.31317,109229.0743,6.663050053
1850,76,0.106290116,0.100926377,0.5,14817.37198,1495.463677,14069.64015,93623.76117,6.318513248
1850,77,0.113587254,0.10748291,0.5,13321.90831,1431.877474,12605.96957,79554.12103,5.971676069
1850,78,0.125811966,0.118366034,0.5,11890.03083,1407.375795,11186.34294,66948.15146,5.630612098
1850,79,0.132739987,0.124478359,0.5,10482.65504,1304.863701,9830.223188,55761.80852,5.319435612
1850,80,0.149091282,0.138748208,0.5,9177.791338,1273.402104,8541.090285,45931.58533,5.004644761
1850,81,0.146234195,0.136270492,0.5,7904.389233,1077.135008,7365.821729,37390.49505,4.730345881
1850,82,0.169798999,0.15651127,0.5,6827.254225,1068.54223,6292.98311,30024.67332,4.397766998
1850,83,0.194456743,0.177225406,0.5,5758.711995,1020.590069,5248.41696,23731.69021,4.121006613
1850,84,0.207694927,0.18815546,0.5,4738.121926,891.5035086,4292.370172,18483.27325,3.900970372
1850,85,0.226235192,0.203244646,0.5,3846.618417,781.8045998,3455.716117,14190.90308,3.689189189
1850,86,0.235413256,0.210621687,0.5,3064.813818,645.5162567,2742.055689,10735.18696,3.502720752
1850,87,0.253661553,0.225110601,0.5,2419.297561,544.609528,2146.992797,7993.131272,3.303905812
1850,88,0.27284022,0.240087462,0.5,1874.688033,450.0890925,1649.643487,5846.138475,3.118459377
1850,89,0.292928857,0.255506277,0.5,1424.59894,363.9939708,1242.601955,4196.494988,2.945737828
1850,90,0.313895901,0.271313762,0.5,1060.60497,287.7567247,916.7266072,2953.893033,2.785102011
1850,91,0.335697944,0.287449792,0.5,772.8482448,222.155067,661.7707113,2037.166426,2.635920363
1850,92,0.358279285,0.303848054,0.5,550.6931778,167.3270502,467.0296527,1375.395715,2.497571734
1850,93,0.381571786,0.320436938,0.5,383.3661276,122.8446681,321.9437936,908.3660621,2.36944789
1850,94,0.40549505,0.337140623,0.5,260.5214595,87.83236717,216.6052759,586.4222685,2.250955717
1850,95,0.429956991,0.35388033,0.5,172.6890923,61.11127294,142.1334558,369.8169926,2.141519118
1850,96,0.454854779,0.370575712,0.5,111.5778194,41.34802986,90.90380445,227.6835368,2.040580629
1850,97,0.480076189,0.387146324,0.5,70.22978952,27.18920481,56.63518711,136.7797324,1.947602767
1850,98,0.505501315,0.403513111,0.5,43.0405847,17.36744023,34.35686459,80.14454524,1.862069156
1850,99,0.531004605,0.419599873,0.5,25.67314447,10.77244815,20.2869204,45.78768065,1.78348549
1850,100,0.556457165,0.435334628,0.5,14.90069632,6.486789093,11.65730177,25.50076026,1.711380443
1850,101,0.581729232,0.450650846,0.5,8.413907225,3.791734412,6.518040019,13.84345849,1.645306766
1850,102,0.606692735,0.465488492,0.5,4.622172813,2.151568251,3.546388687,7.325418468,1.584843052
1850,103,0.631223834,0.479794859,0.5,2.470604561,1.185383366,1.877912878,3.779029781,1.529597184
1850,104,0.655205336,0.493525173,0.5,1.285221195,0.634289012,0.968076689,1.901116903,1.479213781
1850,105,0.678528896,0.506642954,0.5,0.650932183,0.329790204,0.486037081,0.933040214,1.433390817
1850,106,0.701096921,0.519120151,0.5,0.321141979,0.166711273,0.237786343,0.447003133,1.391917476
1850,107,0.722824103,0.530937053,0.5,0.154430706,0.081992984,0.113434214,0.20921679,1.354761596
1850,108,0.743638549,0.54208201,0.5,0.072437722,0.039267186,0.052804129,0.095782576,1.32227482
1850,109,0.763482479,0.552550982,0.5,0.033170536,0.018328412,0.02400633,0.042978447,1.295681404
1850,110,0.782312482,1,1.278261593,0.014842124,0.014842124,0.018972117,0.018972117,1.278261593
1851,0,0.218519023,0.189738791,0.305857064,1.00E+05,18973.87911,86829.41585,4013863.403,40.13863403
1851,1,0.071823148,0.069333281,0.5,81026.12089,5617.806778,78217.2175,3927033.987,48.46627166
1851,2,0.039694865,0.038922356,0.5,75408.31411,2935.069278,73940.77948,3848816.769,51.03968726
1851,3,0.021525185,0.021295985,0.5,72473.24484,1543.389161,71701.55026,3774875.99,52.08647686
1851,4,0.015135865,0.015022178,0.5,70929.85568,1065.520934,70397.09521,3703174.44,52.20896623
1851,5,0.01128106,0.011217786,0.5,69864.33474,783.7231231,69472.47318,3632777.344,51.99759445
1851,6,0.010000342,0.009950588,0.5,69080.61162,687.3926729,68736.91528,3563304.871,51.58183733
1851,7,0.008392583,0.008357513,0.5,68393.21895,571.5971941,68107.42035,3494567.956,51.09524029
1851,8,0.007002871,0.006978436,0.5,67821.62175,473.2888588,67584.97732,3426460.536,50.52165441
1851,9,0.005947842,0.005930206,0.5,67348.33289,399.3894659,67148.63816,3358875.558,49.87318043
1851,10,0.005560774,0.005545356,0.5,66948.94343,371.2557235,66763.31557,3291726.92,49.16772023
1851,11,0.004855288,0.00484353,0.5,66577.6877,322.471036,66416.45219,3224963.605,48.43910499
1851,12,0.003999494,0.003991512,0.5,66255.21667,264.4585236,66122.98741,3158547.152,47.6724296
1851,13,0.00374606,0.003739056,0.5,65990.75814,246.7431679,65867.38656,3092424.165,46.86147351
1851,14,0.004178316,0.004169605,0.5,65744.01498,274.1265921,65606.95168,3026556.778,46.03547227
1851,15,0.004173393,0.004164702,0.5,65469.88838,272.6625872,65333.55709,2960949.827,45.22613219
1851,16,0.004446273,0.00443641,0.5,65197.2258,289.2416308,65052.60498,2895616.27,44.41318222
1851,17,0.005347128,0.00533287,0.5,64907.98417,346.1458265,64734.91125,2830563.665,43.60886725
1851,18,0.006459226,0.006438432,0.5,64561.83834,415.6770375,64353.99982,2765828.753,42.83999379
1851,19,0.007256693,0.007230458,0.5,64146.1613,463.8061448,63914.25823,2701474.754,42.11436349
1851,20,0.008217696,0.008184068,0.5,63682.35516,521.1807548,63421.76478,2637560.495,41.41744583
1851,21,0.007078856,0.00705389,0.5,63161.1744,445.5319594,62938.40842,2574138.731,40.75508024
1851,22,0.007999221,0.007967354,0.5,62715.64244,499.6777537,62465.80357,2511200.322,40.04105235
1851,23,0.008247979,0.008214104,0.5,62215.96469,511.0484092,61960.44048,2448734.519,39.3586201
1851,24,0.007734966,0.007705166,0.5,61704.91628,475.4466514,61467.19295,2386774.078,38.68045242
1851,25,0.008767037,0.008728774,0.5,61229.46963,534.4582129,60962.24052,2325306.885,37.97692352
1851,26,0.008381823,0.008346842,0.5,60695.01142,506.6116537,60441.70559,2264344.645,37.30693169
1851,27,0.008705088,0.008667363,0.5,60188.39976,521.6746878,59927.56242,2203902.939,36.61673923
1851,28,0.009060515,0.009019654,0.5,59666.72507,538.1732188,59397.63846,2143975.377,35.93251304
1851,29,0.009038206,0.008997545,0.5,59128.55186,532.0118187,58862.54595,2084577.738,35.25501087
1851,30,0.00926697,0.00922423,0.5,58596.54004,540.5079357,58326.28607,2025715.192,34.57055981
1851,31,0.008782865,0.008744464,0.5,58056.0321,507.6688705,57802.19767,1967388.906,33.88776041
1851,32,0.010226241,0.010174219,0.5,57548.36323,585.5096287,57255.60842,1909586.708,33.18229401
1851,33,0.011725844,0.011657497,0.5,56962.8536,664.0443175,56630.83144,1852331.1,32.51822869
1851,34,0.010816033,0.010757855,0.5,56298.80928,605.6544001,55995.98208,1795700.269,31.89588362
1851,35,0.009765763,0.00971831,0.5,55693.15488,541.2433362,55422.53322,1739704.287,31.23730897
1851,36,0.010418088,0.010364101,0.5,55151.91155,571.5999667,54866.11156,1684281.753,30.53895515
1851,37,0.010566197,0.010510669,0.5,54580.31158,573.6755661,54293.4738,1629415.642,29.85354232
1851,38,0.01250188,0.012424217,0.5,54006.63602,670.9901713,53671.14093,1575122.168,29.16534493
1851,39,0.012648689,0.012569197,0.5,53335.64584,670.3862634,53000.45271,1521451.027,28.52596988
1851,40,0.011441514,0.011376433,0.5,52665.25958,599.1427773,52365.68819,1468450.574,27.88271787
1851,41,0.011302763,0.011239245,0.5,52066.1168,585.1838599,51773.52487,1416084.886,27.19782025
1851,42,0.012853812,0.012771729,0.5,51480.93294,657.5005483,51152.18267,1364311.361,26.50129443
1851,43,0.012846328,0.01276434,0.5,50823.4324,648.7275755,50499.06861,1313159.179,25.83767205
1851,44,0.011778867,0.011709903,0.5,50174.70482,587.540905,49880.93437,1262660.11,25.16527231
1851,45,0.013515205,0.013424487,0.5,49587.16391,665.6822502,49254.32279,1212779.176,24.45752247
1851,46,0.013182008,0.013095694,0.5,48921.48166,640.6607566,48601.15129,1163524.853,23.78351622
1851,47,0.013327767,0.01323954,0.5,48280.82091,639.215858,47961.21298,1114923.702,23.09247607
1851,48,0.014409778,0.0143067,0.5,47641.60505,681.5941452,47300.80798,1066962.489,22.39560333
1851,49,0.013825109,0.013730198,0.5,46960.0109,644.7702656,46637.62577,1019661.681,21.71340383
1851,50,0.015656075,0.015534471,0.5,46315.24064,719.4827651,45955.49926,973024.0548,21.00872286
1851,51,0.015376554,0.015259237,0.5,45595.75787,695.756482,45247.87963,927068.5555,20.33234228
1851,52,0.018340626,0.018173965,0.5,44900.00139,816.0110643,44491.99586,881820.6759,19.6396581
1851,53,0.018429055,0.01826079,0.5,44083.99033,805.0085042,43681.48608,837328.68,18.99394029
1851,54,0.019308678,0.019124048,0.5,43278.98182,827.6693279,42865.14716,793647.194,18.33793589
1851,55,0.019645349,0.019454256,0.5,42451.3125,825.8587097,42038.38314,750782.0468,17.68572048
1851,56,0.02179296,0.021558053,0.5,41625.45379,897.3637329,41176.77192,708743.6637,17.02668918
1851,57,0.022737743,0.022482147,0.5,40728.09005,915.6548885,40270.26261,667566.8917,16.39082242
1851,58,0.024223887,0.023934,0.5,39812.43516,952.8708304,39335.99975,627296.6291,15.75629892
1851,59,0.025269024,0.024953745,0.5,38859.56433,969.6916761,38374.7185,587960.6294,15.13039684
1851,60,0.028503683,0.028103161,0.5,37889.87266,1064.825191,37357.46006,549585.9109,14.50482338
1851,61,0.029130022,0.028711834,0.5,36825.04747,1057.314633,36296.39015,512228.4508,13.90978386
1851,62,0.033450835,0.032900559,0.5,35767.73283,1176.778415,35179.34363,475932.0607,13.30618474
1851,63,0.035357073,0.03474287,0.5,34590.95442,1201.789023,33990.05991,440752.717,12.74184897
1851,64,0.037391136,0.036704917,0.5,33389.1654,1225.546537,32776.39213,406762.6571,12.18247453
1851,65,0.043375047,0.042454318,0.5,32163.61886,1365.484502,31480.87661,373986.265,11.62761773
1851,66,0.045355772,0.044350008,0.5,30798.13436,1365.897502,30115.18561,342505.3884,11.12097845
1851,67,0.04280245,0.041905619,0.5,29432.23685,1233.376094,28815.54881,312390.2028,10.61387907
1851,68,0.0511634,0.0498872,0.5,28198.86076,1406.762219,27495.47965,283574.654,10.05624505
1851,69,0.055498768,0.054000293,0.5,26792.09854,1446.781184,26068.70795,256079.1743,9.558011066
1851,70,0.057415304,0.055813043,0.5,25345.31736,1414.599278,24638.01772,230010.4664,9.075067522
1851,71,0.056730977,0.055166162,0.5,23930.71808,1320.165874,23270.63514,205372.4487,8.581959304
1851,72,0.074181467,0.071528425,0.5,22610.5522,1617.297187,21801.90361,182101.8135,8.053841936
1851,73,0.085901903,0.082364279,0.5,20993.25502,1729.09431,20128.70786,160299.9099,7.635781578
1851,74,0.090524198,0.086604306,0.5,19264.16071,1668.359261,18429.98108,140171.2021,7.276268309
1851,75,0.098066446,0.093482688,0.5,17595.80145,1644.902824,16773.35004,121741.221,6.918765329
1851,76,0.097411964,0.092887774,0.5,15950.89862,1481.643468,15210.07689,104967.8709,6.580686984
1851,77,0.109094371,0.103451389,0.5,14469.25516,1496.864539,13720.82289,89757.79406,6.203345859
1851,78,0.11684222,0.110392941,0.5,12972.39062,1432.060357,12256.36044,76036.97117,5.861446315
1851,79,0.128408699,0.120661693,0.5,11540.33026,1392.475789,10844.09236,63780.61073,5.52675784
1851,80,0.137013802,0.128229216,0.5,10147.85447,1301.251419,9497.228761,52936.51837,5.216523209
1851,81,0.145484653,0.135619384,0.5,8846.603052,1199.770853,8246.717625,43439.28961,4.910279048
1851,82,0.172924265,0.159162717,0.5,7646.832198,1217.090591,7038.286903,35192.57198,4.602241957
1851,83,0.181077097,0.166043738,0.5,6429.741608,1067.618328,5895.932444,28154.28508,4.378758401
1851,84,0.18721756,0.171192444,0.5,5362.123279,917.9549888,4903.145785,22258.35264,4.151033364
1851,85,0.206580591,0.187240468,0.5,4444.168291,832.1281511,4028.104215,17355.20685,3.905164187
1851,86,0.237244898,0.212086659,0.5,3612.04014,766.0655256,3229.007377,13327.10264,3.689633039
1851,87,0.235297847,0.210529301,0.5,2845.974614,599.161046,2546.394091,10098.09526,3.548202858
1851,88,0.252000917,0.223801789,0.5,2246.813568,502.8408956,1995.39312,7551.701168,3.361071553
1851,89,0.269452744,0.237460546,0.5,1743.972672,414.1247029,1536.910321,5556.308048,3.186006372
1851,90,0.287627314,0.251463438,0.5,1329.847969,334.4081418,1162.643899,4019.397727,3.022449046
1851,91,0.306490391,0.265763423,0.5,995.4398277,264.5514963,863.1640795,2856.753828,2.869840797
1851,92,0.325999437,0.280309128,0.5,730.8883314,204.8746709,628.4509959,1993.589749,2.727625634
1851,93,0.346103729,0.295045547,0.5,526.0136605,155.1979884,448.4146663,1365.138753,2.595253422
1851,94,0.366744687,0.309914871,0.5,370.8156721,114.9212912,313.3550265,916.7240863,2.472182691
1851,95,0.387856411,0.324857399,0.5,255.8943809,83.12918289,214.3297895,603.3690598,2.357883192
1851,96,0.409366434,0.339812515,0.5,172.765198,58.7077765,143.4113098,389.0392703,2.251838187
1851,97,0.431196673,0.354719696,0.5,114.0574215,40.45841392,93.82821458,245.6279605,2.153546496
1851,98,0.453264545,0.369519501,0.5,73.59900762,27.19626854,60.00087335,151.7997459,2.062524357
1851,99,0.475484232,0.384154523,0.5,46.40273908,17.82582208,37.48982804,91.79887254,1.978307194
1851,100,0.497768034,0.398570265,0.5,28.576917,11.38990939,22.88196231,54.3090445,1.90045149
1851,101,0.520027781,0.412715911,0.5,17.18700761,7.093351507,13.64033186,31.42708219,1.828537166
1851,102,0.542176238,0.426544965,0.5,10.0936561,4.305398194,7.940957007,17.78675033,1.762171224
1851,103,0.564128468,0.44001576,0.5,5.78825791,2.546924703,4.514795558,9.845793325,1.700994233
1851,104,0.585803102,0.453091809,0.5,3.241333207,1.468621525,2.507022444,5.330997767,1.644692917
1851,105,0.607123471,0.465742016,0.5,1.772711682,0.825626313,1.359898526,2.823975323,1.593025731
1851,106,0.628018577,0.477940744,0.5,0.947085369,0.452650686,0.720760026,1.464076797,1.545876269
1851,107,0.648423882,0.48966775,0.5,0.494434683,0.242108719,0.373380324,0.743316771,1.503366968
1851,108,0.66828189,0.500908013,0.5,0.252325964,0.126392097,0.189129916,0.369936447,1.466105353
1851,109,0.687542537,0.511651464,0.5,0.125933867,0.064434247,0.093716743,0.180806531,1.435726036
1851,110,0.706163382,1,1.416102881,0.061499619,0.061499619,0.087089788,0.087089788,1.416102881
1852,0,0.250610585,0.213476932,0.305907557,1.00E+05,21347.6932,85182.72747,3870520.872,38.70520872
1852,1,0.068398435,0.066136615,0.5,78652.3068,5201.797311,76051.40815,3785338.144,48.12749045
1852,2,0.034818461,0.034222671,0.5,73450.50949,2513.672613,72193.67318,3709286.736,50.50049022
1852,3,0.020951607,0.020734398,0.5,70936.83688,1470.832596,70201.42058,3637093.063,51.27227577
1852,4,0.013395748,0.013306622,0.5,69466.00428,924.3578818,69003.82534,3566891.642,51.34729828
1852,5,0.010656737,0.010600255,0.5,68541.6464,726.5589034,68178.36695,3497887.817,51.03302883
1852,6,0.009385714,0.009341874,0.5,67815.0875,633.5200198,67498.32749,3429709.45,50.5744308
1852,7,0.00733142,0.007304643,0.5,67181.56748,490.7373535,66936.1988,3362211.123,50.04663108
1852,8,0.006926618,0.006902712,0.5,66690.83012,460.3475603,66460.65634,3295274.924,49.41121467
1852,9,0.006133161,0.00611441,0.5,66230.48256,404.9603463,66028.00239,3228814.267,48.75118137
1852,10,0.005201213,0.005187722,0.5,65825.52222,341.4845178,65654.77996,3162786.265,48.0480239
1852,11,0.00462827,0.004617584,0.5,65484.0377,302.3780349,65332.84868,3097131.485,47.29597615
1852,12,0.00471597,0.004704876,0.5,65181.65966,306.6716177,65028.32386,3031798.636,46.51306291
1852,13,0.004374462,0.004364915,0.5,64874.98805,283.1737971,64733.40115,2966770.313,45.73057201
1852,14,0.004986031,0.004973632,0.5,64591.81425,321.2558895,64431.1863,2902036.911,44.92886514
1852,15,0.005008686,0.004996174,0.5,64270.55836,321.1068766,64110.00492,2837605.725,44.15094248
1852,16,0.00468263,0.004671693,0.5,63949.45148,298.7521789,63800.07539,2773495.72,43.37012524
1852,17,0.005684338,0.005668228,0.5,63650.6993,360.7867036,63470.30595,2709695.645,42.57134131
1852,18,0.006873183,0.006849643,0.5,63289.9126,433.5133247,63073.15594,2646225.339,41.81117069
1852,19,0.007701678,0.007672133,0.5,62856.39928,482.2426854,62615.27793,2583152.183,41.09608906
1852,20,0.009243994,0.009201465,0.5,62374.15659,573.9335967,62087.18979,2520536.905,40.4099557
1852,21,0.007971959,0.00794031,0.5,61800.22299,490.7128981,61554.86655,2458449.715,39.78059619
1852,22,0.008519828,0.008483688,0.5,61309.5101,520.130758,61049.44472,2396894.849,39.09499268
1852,23,0.008767971,0.0087297,0.5,60789.37934,530.6730592,60524.04281,2335845.404,38.42522212
1852,24,0.009098479,0.009057276,0.5,60258.70628,545.7797135,59985.81642,2275321.361,37.75921359
1852,25,0.009776872,0.009729311,0.5,59712.92657,580.965636,59422.44375,2215335.545,37.09976503
1852,26,0.009232802,0.009190376,0.5,59131.96093,543.4449539,58860.23845,2155913.101,36.45935408
1852,27,0.009400407,0.009356429,0.5,58588.51598,548.1793125,58314.42632,2097052.862,35.79289947
1852,28,0.009651613,0.00960526,0.5,58040.33666,557.4925204,57761.5904,2038738.436,35.12623381
1852,29,0.009824376,0.009776352,0.5,57482.84414,561.9725346,57201.85788,1980976.846,34.46205342
1852,30,0.009164307,0.009122507,0.5,56920.87161,519.261025,56661.2411,1923774.988,33.79735646
1852,31,0.009266176,0.009223443,0.5,56401.61058,520.2170559,56141.50206,1867113.747,33.10390834
1852,32,0.010355503,0.010302161,0.5,55881.39353,575.6991102,55593.54397,1810972.245,32.40742813
1852,33,0.011425678,0.011360776,0.5,55305.69442,628.3156069,54991.53661,1755378.701,31.73956532
1852,34,0.011940544,0.011869679,0.5,54677.37881,649.0029227,54352.87735,1700387.164,31.09854937
1852,35,0.010861453,0.010802786,0.5,54028.37589,583.6569816,53736.5474,1646034.287,30.46610711
1852,36,0.010987832,0.010927796,0.5,53444.71891,584.0329829,53152.70241,1592297.739,29.79335979
1852,37,0.011510876,0.011445005,0.5,52860.68592,604.9907909,52558.19053,1539145.037,29.11700842
1852,38,0.013366636,0.013277895,0.5,52255.69513,693.8456479,51908.77231,1486586.846,28.4483221
1852,39,0.013876999,0.013781376,0.5,51561.84948,710.593258,51206.55285,1434678.074,27.82441065
1852,40,0.012592445,0.012513656,0.5,50851.25623,636.3351161,50533.08867,1383471.521,27.20624079
1852,41,0.011902282,0.011831869,0.5,50214.92111,594.1363487,49917.85294,1332938.433,26.54466846
1852,42,0.013002375,0.01291839,0.5,49620.78476,641.0206681,49300.27443,1283020.58,25.85651529
1852,43,0.013645477,0.013553008,0.5,48979.76409,663.8231349,48647.85253,1233720.305,25.18836765
1852,44,0.013568594,0.013477161,0.5,48315.94096,651.1617164,47990.3601,1185072.453,24.52756646
1852,45,0.014131686,0.014032535,0.5,47664.77924,668.8576683,47330.35041,1137082.093,23.85581368
1852,46,0.013762632,0.013668574,0.5,46995.92157,642.3672236,46674.73796,1089751.742,23.18821944
1852,47,0.01384272,0.013747568,0.5,46353.55435,637.248634,46034.93003,1043077.004,22.50263262
1852,48,0.015245541,0.015130207,0.5,45716.30572,691.697172,45370.45713,997042.0742,21.80933167
1852,49,0.014523183,0.014418482,0.5,45024.60854,649.1864888,44700.0153,951671.6171,21.13669942
1852,50,0.017507226,0.017355304,0.5,44375.42205,770.1489564,43990.34758,906971.6018,20.43860227
1852,51,0.017300852,0.017152475,0.5,43605.2731,747.9383721,43231.30391,862981.2542,19.79075449
